Last Visit (America/Chicago),Title,URL,Profile
2025-11-29 15:51:37 UTC-06:00-0600,"(26) I Skied Down Mount Everest (world first, no oxygen) - YouTube",https://www.youtube.com/watch?v=cjZvFY6__qw,rcj1pid8.default-release
2025-11-29 15:49:22 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-29 15:49:13 UTC-06:00-0600,"(26) Saturday, 11/29/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=H9Niwo4zN8g,rcj1pid8.default-release
2025-11-29 15:49:09 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-29 15:31:49 UTC-06:00-0600,(26) It Costs $59.99 to Box Him - YouTube,https://www.youtube.com/watch?v=YPVlvGKzx78,rcj1pid8.default-release
2025-11-29 15:31:38 UTC-06:00-0600,(26) Fine Tuning and Quality of Life Fixes on the AE86 - YouTube,https://www.youtube.com/watch?v=_7FTvjKZB8M,rcj1pid8.default-release
2025-11-29 15:31:37 UTC-06:00-0600,,https://www.youtube.com/watch?v=_7FTvjKZB8M&pp=ugUHEgVlbi1VUw%3D%3D,rcj1pid8.default-release
2025-11-29 15:31:25 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-29 15:31:22 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-29 15:31:22 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-29 02:17:42 UTC-06:00-0600,(24) What's on my Phone 2026! - YouTube,https://www.youtube.com/watch?v=KW21q_7U6Ao,rcj1pid8.default-release
2025-11-29 02:17:22 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-29 01:55:19 UTC-06:00-0600,"(26) Saturday, 11/29/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=H9Niwo4zN8g,rcj1pid8.default-release
2025-11-29 01:55:13 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-29 01:54:47 UTC-06:00-0600,(24) Field of Focus - YouTube,https://www.youtube.com/@FieldOfFocus,rcj1pid8.default-release
2025-11-29 01:32:46 UTC-06:00-0600,(24) How Often Should You Wash Your Towels? I Bacteria Tested Mine! - YouTube,https://www.youtube.com/watch?v=4NWxU5RIUnI,rcj1pid8.default-release
2025-11-29 01:32:46 UTC-06:00-0600,(24) Testing Devices That Claim to Save Time - YouTube,https://www.youtube.com/watch?v=Sdutcv1adDA,rcj1pid8.default-release
2025-11-29 01:32:21 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-29 01:25:17 UTC-06:00-0600,(24) Has the Clown finally met his match? - YouTube,https://www.youtube.com/watch?v=4pUEfwodAW0,rcj1pid8.default-release
2025-11-29 00:08:48 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 23:58:50 UTC-06:00-0600,(24) Why You Must Read Classics (and how to start). - YouTube,https://www.youtube.com/watch?v=GguuI7EJwVU,rcj1pid8.default-release
2025-11-28 23:58:20 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 23:47:31 UTC-06:00-0600,(24) How a File Format Led to a Crossword Scandal - Saul Pwanson - YouTube,https://www.youtube.com/watch?v=9aHfK8EUIzg,rcj1pid8.default-release
2025-11-28 23:47:21 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 23:29:51 UTC-06:00-0600,(24) How To Drink Lava - YouTube,https://www.youtube.com/watch?v=m7KXCpEpyL8,rcj1pid8.default-release
2025-11-28 23:29:30 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 23:17:42 UTC-06:00-0600,(24) I Just Found the Best Minecraft Speedrunner - YouTube,https://www.youtube.com/watch?v=u25h2OV1htE,rcj1pid8.default-release
2025-11-28 23:16:15 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 23:13:19 UTC-06:00-0600,cairn meaning at DuckDuckGo,https://duckduckgo.com/?q=cairn+meaning&t=newext&atb=v498-1&ia=web,rcj1pid8.default-release
2025-11-28 23:13:18 UTC-06:00-0600,cairn meaning at DuckDuckGo,https://duckduckgo.com/?q=cairn+meaning&t=newext&atb=v498-1,rcj1pid8.default-release
2025-11-28 23:13:17 UTC-06:00-0600,,https://duckduckgo.com/?q=cairn+meaning&t=newext,rcj1pid8.default-release
2025-11-28 22:46:06 UTC-06:00-0600,(24) Speedrunning Every Daily Game - YouTube,https://www.youtube.com/watch?v=oC4bikFt0R0,rcj1pid8.default-release
2025-11-28 22:45:58 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 22:40:09 UTC-06:00-0600,(24) They Made Black Mirror Real - YouTube,https://www.youtube.com/watch?v=cpUpRsd-wWE,rcj1pid8.default-release
2025-11-28 22:40:03 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 20:49:20 UTC-06:00-0600,"(24) ""Siri Isn't That Bad"" - YouTube",https://www.youtube.com/watch?v=Qqyp00JPJZI,rcj1pid8.default-release
2025-11-28 20:49:19 UTC-06:00-0600,,https://www.youtube.com/watch?v=Qqyp00JPJZI&pp=ugUEEgJlbg%3D%3D,rcj1pid8.default-release
2025-11-28 20:49:11 UTC-06:00-0600,(24) The Future of Transportation? - YouTube,https://www.youtube.com/watch?v=hEPV_x2yD4o,rcj1pid8.default-release
2025-11-28 20:49:03 UTC-06:00-0600,(24) Casually Explained: Sports - YouTube,https://www.youtube.com/watch?v=NbEfcVIlpg4,rcj1pid8.default-release
2025-11-28 20:49:02 UTC-06:00-0600,,https://www.youtube.com/watch?v=NbEfcVIlpg4&pp=ugUHEgVlbi1VUw%3D%3D,rcj1pid8.default-release
2025-11-28 20:49:01 UTC-06:00-0600,"(24) Friday, 11/28/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=ICrIFWAw-q4,rcj1pid8.default-release
2025-11-28 20:48:53 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 20:48:51 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-28 20:48:51 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-28 20:48:49 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-28 20:48:49 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-28 02:31:51 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 02:23:02 UTC-06:00-0600,(22) The fewest items of clothes to never repeat an outfit. - YouTube,https://www.youtube.com/watch?v=yoR2obq4YUw,rcj1pid8.default-release
2025-11-28 02:22:53 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 02:03:15 UTC-06:00-0600,(22) ΛF Scrim Highlights - YouTube,https://www.youtube.com/watch?v=6vKW9RQ601g,rcj1pid8.default-release
2025-11-28 02:03:01 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 01:37:03 UTC-06:00-0600,(22) My First All Advancements Speedrun. - YouTube,https://www.youtube.com/watch?v=QQBMqEzshkw,rcj1pid8.default-release
2025-11-28 01:37:01 UTC-06:00-0600,(22) Attempting My Personal Best in Switch Sports Golf! (DAY 1) - YouTube,https://www.youtube.com/watch?v=MLCotEsVLVg,rcj1pid8.default-release
2025-11-28 01:37:00 UTC-06:00-0600,(22) THEY HIRED MY RIVAL FOR THE SAME HIT.... - YouTube,https://www.youtube.com/watch?v=BR3diSY5ZdI,rcj1pid8.default-release
2025-11-28 01:36:57 UTC-06:00-0600,(22) My Viewers' Bedrooms Are CONCERNING. - YouTube,https://www.youtube.com/watch?v=BdoMIoEMyak,rcj1pid8.default-release
2025-11-28 01:25:41 UTC-06:00-0600,(22) He Responded... - YouTube,https://www.youtube.com/watch?v=OTQ70eJVCL4,rcj1pid8.default-release
2025-11-28 01:08:01 UTC-06:00-0600,(22) My First All Advancements Speedrun. - YouTube,https://www.youtube.com/watch?v=QQBMqEzshkw,rcj1pid8.default-release
2025-11-28 01:07:55 UTC-06:00-0600,(22) Attempting My Personal Best in Switch Sports Golf! (DAY 1) - YouTube,https://www.youtube.com/watch?v=MLCotEsVLVg,rcj1pid8.default-release
2025-11-28 01:07:49 UTC-06:00-0600,(22) THEY HIRED MY RIVAL FOR THE SAME HIT.... - YouTube,https://www.youtube.com/watch?v=BR3diSY5ZdI,rcj1pid8.default-release
2025-11-28 01:07:48 UTC-06:00-0600,,https://www.youtube.com/watch?v=BR3diSY5ZdI&pp=ugUHEgVlbi1VU9IHCQkWCgGHKiGM7w%3D%3D,rcj1pid8.default-release
2025-11-28 01:07:41 UTC-06:00-0600,(22) My Viewers' Bedrooms Are CONCERNING. - YouTube,https://www.youtube.com/watch?v=BdoMIoEMyak,rcj1pid8.default-release
2025-11-28 01:07:37 UTC-06:00-0600,(22) He Responded... - YouTube,https://www.youtube.com/watch?v=OTQ70eJVCL4,rcj1pid8.default-release
2025-11-28 01:07:35 UTC-06:00-0600,"(22) Thursday, 11/27/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=TYMNKgnanwI,rcj1pid8.default-release
2025-11-28 01:07:29 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 01:07:29 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-28 01:07:27 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-28 01:07:27 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-28 01:07:27 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-28 01:07:27 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-26 22:26:58 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-26 22:17:54 UTC-06:00-0600,(21) Khael Kugler - YouTube,https://www.youtube.com/@khaelkugler,rcj1pid8.default-release
2025-11-26 21:48:59 UTC-06:00-0600,(21) I Made AI Speedrun Wikipedia - YouTube,https://www.youtube.com/watch?v=JvoUHe1OR68,rcj1pid8.default-release
2025-11-26 21:48:57 UTC-06:00-0600,(21) The Rivalry Is Back - YouTube,https://www.youtube.com/watch?v=HWmvJKS38Hw,rcj1pid8.default-release
2025-11-26 21:48:49 UTC-06:00-0600,(21) He Might Get Fired - YouTube,https://www.youtube.com/watch?v=kdPVDNJKJuI,rcj1pid8.default-release
2025-11-26 21:48:48 UTC-06:00-0600,(21) playing family feud wii until i beat the aikonas - YouTube,https://www.youtube.com/watch?v=KEgiFvhN980,rcj1pid8.default-release
2025-11-26 20:59:24 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-26 20:47:42 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-26 19:51:36 UTC-06:00-0600,Forest Fires — Veritasium,https://www.veritasium.com/simulation5,rcj1pid8.default-release
2025-11-26 19:51:36 UTC-06:00-0600,,https://www.youtube.com/redirect?event=video_description&redir_token=QUFFLUhqbDMxS0NvNGdzQXFFeTUyNUtDSkRHZXY3SGxfUXxBQ3Jtc0ttZkpzMFJmNHNjZlZzWTFJRjRaQ0xWR0tQY19mcThNTUNrTlBRUnlUR01saEJ0UDRRY1NGMjBtYjJiZlNMWGp6VVRKVHRVRTdzeFBFT2haN25od29PaWl1dnVoTC1LY1BySVNJMC1ybEs2TlNUcmJGSQ&q=https%3A%2F%2Fwww.veritasium.com%2Fsimulation5&v=HBluLfX2F_k,rcj1pid8.default-release
2025-11-26 19:21:33 UTC-06:00-0600,(21) Do Not Let This Robot Into Your Home - YouTube,https://www.youtube.com/watch?v=N24UqL389rs,rcj1pid8.default-release
2025-11-26 19:21:32 UTC-06:00-0600,"(21) What exactly is a ""comedy"" movie? - YouTube",https://www.youtube.com/watch?v=sChQqnWmC4Q,rcj1pid8.default-release
2025-11-26 19:21:27 UTC-06:00-0600,(21) Discord's Got Talent (ft. CaseOh & Schlatt) - YouTube,https://www.youtube.com/watch?v=Xx7OeL9o2v4,rcj1pid8.default-release
2025-11-26 19:21:10 UTC-06:00-0600,(21) The World's Best Mario Kart Players - YouTube,https://www.youtube.com/watch?v=B5xMvALZ018,rcj1pid8.default-release
2025-11-26 19:21:07 UTC-06:00-0600,(21) This Graph Will Change The Way You View The World - YouTube,https://www.youtube.com/watch?v=HBluLfX2F_k,rcj1pid8.default-release
2025-11-26 19:21:06 UTC-06:00-0600,"(21) Wednesday, 11/26/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=46q4AeVvhRk,rcj1pid8.default-release
2025-11-26 18:36:13 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-26 18:36:12 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-26 18:36:12 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-26 00:22:14 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-26 00:00:14 UTC-06:00-0600,(20) He Wrote TERRIBLE Jokes For Me To Perform - YouTube,https://www.youtube.com/watch?v=RBtDs4TiAiA,rcj1pid8.default-release
2025-11-25 23:58:55 UTC-06:00-0600,(20) He Tried Standup... It Didn't Go Well - YouTube,https://www.youtube.com/watch?v=6D1P8Dh1DwM,rcj1pid8.default-release
2025-11-25 23:58:36 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-25 23:48:03 UTC-06:00-0600,(20) Alex Honnold Answers Rock Climbing Questions | Tech Support | WIRED - YouTube,https://www.youtube.com/watch?v=yDTg4P9ZdP4,rcj1pid8.default-release
2025-11-25 23:47:48 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-25 23:26:18 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-25 23:26:04 UTC-06:00-0600,(20) Tony Zhu - YouTube,https://www.youtube.com/@TonyZhu,rcj1pid8.default-release
2025-11-25 22:35:33 UTC-06:00-0600,"(20) they wanted to sponsor me, i said no and reviewed their games anyway - YouTube",https://www.youtube.com/watch?v=7gtUHuRwhsQ,rcj1pid8.default-release
2025-11-25 22:35:23 UTC-06:00-0600,"(20) Factorio teaches you software engineering, seriously. - YouTube",https://www.youtube.com/watch?v=vPdUjLqC15Q,rcj1pid8.default-release
2025-11-25 22:35:22 UTC-06:00-0600,,https://www.youtube.com/watch?v=vPdUjLqC15Q&pp=ugUEEgJlbg%3D%3D,rcj1pid8.default-release
2025-11-25 22:35:03 UTC-06:00-0600,(20) you won't believe this - YouTube,https://www.youtube.com/watch?v=367-hjFM7_o,rcj1pid8.default-release
2025-11-25 22:35:01 UTC-06:00-0600,(20) Its Not What You Think - YouTube,https://www.youtube.com/watch?v=l5ViXghFGPI,rcj1pid8.default-release
2025-11-25 22:34:45 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-25 21:47:45 UTC-06:00-0600,"‎Watch Got Milk - Pluribus (Season 1, Episode 5) - Apple TV",https://tv.apple.com/us/episode/got-milk/umc.cmc.3j0xqhfax1wugk23x5b6yp7lo?showId=umc.cmc.37axgovs2yozlyh3c2cmwzlza,rcj1pid8.default-release
2025-11-25 21:47:41 UTC-06:00-0600,‎Apple TV,https://tv.apple.com/,rcj1pid8.default-release
2025-11-25 20:17:07 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-25 19:47:36 UTC-06:00-0600,(20) Justin Y. - YouTube,https://www.youtube.com/@JustinY.,rcj1pid8.default-release
2025-11-25 18:34:14 UTC-06:00-0600,(20) How I won Hyprland's 4th ricing competition - YouTube,https://www.youtube.com/watch?v=DxEKF0cuEzc,rcj1pid8.default-release
2025-11-25 18:34:13 UTC-06:00-0600,,https://www.youtube.com/watch?v=DxEKF0cuEzc&pp=0gcJCRUKAYcqIYzv,rcj1pid8.default-release
2025-11-25 18:34:02 UTC-06:00-0600,"(20) Hardcore Minecraft, But If My Blood Alcohol Content Drops Below The Legal Limit I Die - YouTube",https://www.youtube.com/watch?v=nu9XJ0oqMyQ,rcj1pid8.default-release
2025-11-25 18:34:01 UTC-06:00-0600,,https://www.youtube.com/watch?v=nu9XJ0oqMyQ&pp=0gcJCRUKAYcqIYzv,rcj1pid8.default-release
2025-11-25 18:33:22 UTC-06:00-0600,(20) She's Resigning - YouTube,https://www.youtube.com/watch?v=ASgPD5S0hhk,rcj1pid8.default-release
2025-11-25 18:33:17 UTC-06:00-0600,(20) Trees Are So Weird - YouTube,https://www.youtube.com/watch?v=ZSch_NgZpQs,rcj1pid8.default-release
2025-11-25 18:33:16 UTC-06:00-0600,(20) Product Placement Is Everywhere Now - YouTube,https://www.youtube.com/watch?v=3bTWfdv2Ulg,rcj1pid8.default-release
2025-11-25 18:33:15 UTC-06:00-0600,,https://www.youtube.com/watch?v=3bTWfdv2Ulg&pp=0gcJCRUKAYcqIYzv,rcj1pid8.default-release
2025-11-25 18:33:14 UTC-06:00-0600,"(20) Tuesday, 11/25/25 (ACROSS ONLY CHALLENGE)-- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=5yI4fYhtJ5c,rcj1pid8.default-release
2025-11-25 18:27:13 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-25 18:27:11 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-25 18:27:11 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-24 20:47:52 UTC-06:00-0600,(19) Mario Kart's Most Overlooked Shortcuts & Strategies - YouTube,https://www.youtube.com/watch?v=Bj9ZrGKtuDM,rcj1pid8.default-release
2025-11-24 20:15:26 UTC-06:00-0600,(19) The Jobs Numbers Are Great - YouTube,https://www.youtube.com/watch?v=_h-_H-3E4g8,rcj1pid8.default-release
2025-11-24 20:15:21 UTC-06:00-0600,(19) Big A - YouTube,https://www.youtube.com/@AtriocClips,rcj1pid8.default-release
2025-11-24 18:21:28 UTC-06:00-0600,Adblock Plus has been updated,https://adblockplus.org/en/update?an=adblockplusfirefox&ap=firefox&apv=145&av=4.31.1&p=gecko&pv=145,rcj1pid8.default-release
2025-11-24 18:21:28 UTC-06:00-0600,,https://adblockplus.org/en_US/update?an=adblockplusfirefox&av=4.31.1&ap=firefox&apv=145&p=gecko&pv=145,rcj1pid8.default-release
2025-11-24 18:21:18 UTC-06:00-0600,(19) The Story of My 1857 Philadelphia Rowhome (EP. 68) - YouTube,https://www.youtube.com/watch?v=lgMSpDoZEEs,rcj1pid8.default-release
2025-11-24 18:21:17 UTC-06:00-0600,,https://www.youtube.com/watch?v=lgMSpDoZEEs&pp=ugUEEgJlbg%3D%3D,rcj1pid8.default-release
2025-11-24 18:21:10 UTC-06:00-0600,"(19) Monday, 11/24/25 (DOWNS ONLY CHALLENGE) -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=-x-fXn_js_E,rcj1pid8.default-release
2025-11-24 18:21:09 UTC-06:00-0600,,https://www.youtube.com/watch?v=-x-fXn_js_E&pp=0gcJCQsKAYcqIYzv,rcj1pid8.default-release
2025-11-24 18:21:04 UTC-06:00-0600,(19) The Bill is Due - YouTube,https://www.youtube.com/watch?v=TABlxZAdvFk,rcj1pid8.default-release
2025-11-24 18:21:01 UTC-06:00-0600,(19) Competitive Mario Kart with t̶w̶o̶ t̶h̶r̶e̶e̶ FOUR World Record Holders... - YouTube,https://www.youtube.com/watch?v=i9Z2-nrvPuo,rcj1pid8.default-release
2025-11-24 18:20:59 UTC-06:00-0600,"(19) Sunday, 11/23/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=PuuAX6fJZ18,rcj1pid8.default-release
2025-11-24 18:20:49 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-24 18:20:46 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-24 18:20:46 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-22 20:23:12 UTC-06:00-0600,Netflix,https://www.netflix.com/login?serverState=%7B%22realm%22%3A%22growth%22%2C%22name%22%3A%22LOGIN%22%2C%22clcsSessionId%22%3A%22a3799f63-cc23-4d45-b8e9-6cc53ea51f9b%22%2C%22sessionContext%22%3A%7B%22session-breadcrumbs%22%3A%7B%22funnel_name%22%3A%22loginWeb%22%7D%7D%7D,rcj1pid8.default-release
2025-11-22 20:23:10 UTC-06:00-0600,Netflix,https://www.netflix.com/login,rcj1pid8.default-release
2025-11-22 20:23:10 UTC-06:00-0600,,https://www.netflix.com/browse,rcj1pid8.default-release
2025-11-22 18:06:25 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-22 17:40:59 UTC-06:00-0600,(16) Casually Explained: Interior Design - YouTube,https://www.youtube.com/watch?v=LihDIFKUaTs,rcj1pid8.default-release
2025-11-22 17:40:53 UTC-06:00-0600,(16) Tips for C Programming - YouTube,https://www.youtube.com/watch?v=9UIIMBqq1D4,rcj1pid8.default-release
2025-11-22 17:40:41 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-22 16:34:29 UTC-06:00-0600,(16) How I Reached Mario Kart's Highest Rank - YouTube,https://www.youtube.com/watch?v=4B3hMXm9ONY,rcj1pid8.default-release
2025-11-22 16:34:28 UTC-06:00-0600,,https://www.youtube.com/watch?v=4B3hMXm9ONY&pp=ugUHEgVlbi1HQg%3D%3D,rcj1pid8.default-release
2025-11-22 16:34:22 UTC-06:00-0600,"(16) Saturday, 11/22/25 -- NYT Crossword with Sam - YouTube",https://www.youtube.com/watch?v=ZfLDsZHwrEs,rcj1pid8.default-release
2025-11-22 16:34:08 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-22 16:34:06 UTC-06:00-0600,,https://youtube.com/,rcj1pid8.default-release
2025-11-22 16:34:06 UTC-06:00-0600,,http://youtube.com/,rcj1pid8.default-release
2025-11-22 00:37:09 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 23:58:00 UTC-06:00-0600,(15) How DOOM Will Teach You What CS Degrees Miss - YouTube,https://www.youtube.com/watch?v=cqL3jvlU61c,rcj1pid8.default-release
2025-11-21 23:57:16 UTC-06:00-0600,(15) The intro to Docker I wish I had when I started - YouTube,https://www.youtube.com/watch?v=Ud7Npgi6x8E,rcj1pid8.default-release
2025-11-21 23:57:15 UTC-06:00-0600,,https://www.youtube.com/watch?v=Ud7Npgi6x8E&pp=0gcJCQsKAYcqIYzv,rcj1pid8.default-release
2025-11-21 23:56:42 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 23:56:36 UTC-06:00-0600,(15) This Is Embarrassing - YouTube,https://www.youtube.com/watch?v=i0Teg8C-kZQ,rcj1pid8.default-release
2025-11-21 23:56:33 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 23:50:26 UTC-06:00-0600,(15) Max Verstappen Answers F1 Driver Questions | Tech Support | WIRED - YouTube,https://www.youtube.com/watch?v=a7rd1PFWPCw,rcj1pid8.default-release
2025-11-21 23:49:46 UTC-06:00-0600,(15) YouTube,https://www.youtube.com/?bp=wgUCEAE%3D,rcj1pid8.default-release
2025-11-21 23:48:43 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 23:22:59 UTC-06:00-0600,(15) The Hidden Physics Equations in Bowling with Neil deGrasse Tyson & Dr. Dave Alciatore - YouTube,https://www.youtube.com/watch?v=I-dtjuHs4xM,rcj1pid8.default-release
2025-11-21 23:22:30 UTC-06:00-0600,(15) YouTube,https://www.youtube.com/?bp=wgUCEAE%3D,rcj1pid8.default-release
2025-11-21 23:01:22 UTC-06:00-0600,(19) AWS Certified Cloud Practitioner Training 2020 - Full Course - YouTube,https://www.youtube.com/watch?v=3hLmDS179YE,rcj1pid8.default-release
2025-11-21 23:00:50 UTC-06:00-0600,(15) aws certified cloud practitioner - YouTube,https://www.youtube.com/results?search_query=aws+certified+cloud+practitioner,rcj1pid8.default-release
2025-11-21 23:00:35 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 22:55:03 UTC-06:00-0600,(32) How Speedrunners Broke Hitman's New Map in 1 Day - YouTube,https://www.youtube.com/watch?v=LuaPvZ3efGQ,rcj1pid8.default-release
2025-11-21 22:54:30 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 22:48:03 UTC-06:00-0600,(15) This Is Embarrassing - YouTube,https://www.youtube.com/watch?v=i0Teg8C-kZQ,rcj1pid8.default-release
2025-11-21 22:47:57 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 22:35:54 UTC-06:00-0600,(15) going fast is about doing less - YouTube,https://www.youtube.com/watch?v=5rb0vvJ7NCY,rcj1pid8.default-release
2025-11-21 19:47:36 UTC-06:00-0600,(15) going fast is about doing less - YouTube,https://www.youtube.com/watch?v=5rb0vvJ7NCY,rcj1pid8.default-release
2025-11-21 19:24:51 UTC-06:00-0600,(15) YouTube,https://www.youtube.com/?bp=wgUCEAE%3D,rcj1pid8.default-release
2025-11-21 19:24:03 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 18:57:34 UTC-06:00-0600,(15) Inside Binging With Babish’s New Brooklyn Home & Studio | Open Door | Architectural Digest - YouTube,https://www.youtube.com/watch?v=ua0-5FZ2Eww,rcj1pid8.default-release
2025-11-21 18:57:33 UTC-06:00-0600,(15) Can I Reclaim Grandmaster? - YouTube,https://www.youtube.com/watch?v=oGG58HHKzhg,rcj1pid8.default-release
2025-11-21 18:57:32 UTC-06:00-0600,,https://www.youtube.com/watch?v=oGG58HHKzhg&pp=ugUHEgVlbi1HQg%3D%3D,rcj1pid8.default-release
2025-11-21 18:56:44 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 18:08:40 UTC-06:00-0600,"(15) Hitman but if you move, you die. - YouTube",https://www.youtube.com/watch?v=Nx5-atFeJvM,rcj1pid8.default-release
2025-11-21 18:08:28 UTC-06:00-0600,(32) YouTube,https://www.youtube.com/,rcj1pid8.default-release
2025-11-21 17:48:39 UTC-06:00-0600,(15) Eddy Burback Eats Arby's For The First Time - YouTube,https://www.youtube.com/watch?v=cb2ASQsNfjc,rcj1pid8.default-release
2025-11-21 17:48:35 UTC-06:00-0600,(15) Eddy Burback Eats Arby's For The First Time - YouTube,https://www.youtube.com/watch?v=cb2ASQsNfjc,rcj1pid8.default-release
2025-11-21 17:48:20 UTC-06:00-0600,"(15) My Most Expensive Table Ever, for a Client who Scares Me - YouTube",https://www.youtube.com/watch?v=aI7ungg1FYs,rcj1pid8.default-release
2025-11-21 17:48:15 UTC-06:00-0600,(15) We're in a Bubble - YouTube,https://www.youtube.com/watch?v=yrQgUgYCZFY,rcj1pid8.default-release
